Date,Returns,Hidden_State
2015-02-25,-0.025573437350305928,0
2015-02-26,0.012656567621982973,0
2015-02-27,-0.015028359190992546,0
2015-03-02,0.004904027824902846,0
2015-03-03,0.002091791720417735,0
2015-03-04,-0.006338783825273642,0
2015-03-05,-0.016570946613127302,0
2015-03-06,0.001503018465007111,0
2015-03-09,0.00426559633173329,0
2015-03-10,-0.020686019327790572,0
2015-03-11,-0.018231412695194016,0
2015-03-12,0.01807921071816554,0
2015-03-13,-0.0069102114856166574,0
2015-03-16,0.011003993813340385,0
2015-03-17,0.016726522851943537,0
2015-03-18,0.011256363496678246,0
2015-03-19,-0.007550397292525046,0
2015-03-20,-0.012548859240397836,0
2015-03-23,0.010405029067915184,0
2015-03-24,-0.004087789000685738,0
2015-03-25,-0.026126831801323247,0
2015-03-26,0.006970833829191392,0
2015-03-27,-0.007968851191282655,0
2015-03-30,0.02531435769528767,0
2015-03-31,-0.015351669385223254,0
2015-04-01,-0.0014466389090891374,0
2015-04-02,0.008611582270491525,0
2015-04-06,0.016198511768392265,0
2015-04-07,-0.01052226158572489,0
2015-04-08,-0.003253515554482611,0
2015-04-09,0.007643377487935421,0
2015-04-10,0.004266402425899152,0
2015-04-13,-0.001966583108495956,0
2015-04-14,-0.004336020387206041,0
2015-04-15,0.003800406274168111,0
2015-04-16,-0.004811262646818415,0
2015-04-17,-0.011254993833516802,0
2015-04-20,0.02284589982843399,0
2015-04-21,-0.00540742554826068,0
2015-04-22,0.013473937551801596,0
2015-04-23,0.008163635077131692,0
2015-04-24,0.004704296194372848,0
2015-04-27,0.01819138883010951,0
2015-04-28,-0.015755465509489697,0
2015-04-29,-0.014706138867383922,0
2015-04-30,-0.027129753826548142,0
2015-05-01,0.03036362688576788,0
2015-05-04,-0.001938833333831269,0
2015-05-05,-0.022532679839650682,0
2015-05-06,-0.006279965198718984,0
2015-05-07,0.006184939618267604,0
2015-05-08,0.01884092053054287,0
2015-05-11,-0.01018649032895702,0
2015-05-12,-0.003562414712561468,0
2015-05-13,0.0011121502499475966,0
2015-05-14,0.023331713094274065,0
2015-05-15,-0.0013958764255301848,0
2015-05-18,0.011027424488043724,0
2015-05-19,-0.0009218081900260744,0
2015-05-20,-7.682267700548362e-05,0
2015-05-21,0.010226067438710906,0
2015-05-22,0.008752469706832855,0
2015-05-26,-0.022031095836781756,0
2015-05-27,0.01866997002130688,0
2015-05-28,-0.0019692034072765763,0
2015-05-29,-0.011382413429814164,0
2015-06-01,0.001995347809606862,0
2015-06-02,-0.004442678397814315,0
2015-06-03,0.0012309247017583402,0
2015-06-04,-0.0058406050410256816,0
2015-06-05,-0.0054884328940315585,0
2015-06-08,-0.00660736970805198,0
2015-06-09,-0.002973449301258424,0
2015-06-10,0.011458143680757704,0
2015-06-11,-0.002250082592776814,0
2015-06-12,-0.011042730094393272,0
2015-06-15,-0.001965905751703967,0
2015-06-16,0.005357691774424689,0
2015-06-17,-0.0023508965699721163,0
2015-06-18,0.004555817046938637,0
2015-06-19,-0.010009304593012747,0
2015-06-22,0.007977687795888588,0
2015-06-23,-0.0045448186168127735,0
2015-06-24,0.00850184739602744,0
2015-06-25,-0.00476147312974784,0
2015-06-26,-0.0058823191130200625,0
2015-06-29,-0.017514939115834127,0
2015-06-30,0.007227448379012014,0
2015-07-01,0.009327685578976341,0
2015-07-02,-0.0012638634717663244,0
2015-07-06,-0.003479871103098331,0
2015-07-07,-0.0024601212298372976,0
2015-07-08,-0.024823189347195074,0
2015-07-09,-0.02039616074723316,0
2015-07-10,0.026734190086426857,0
2015-07-13,0.019305421973755177,0
2015-07-14,-0.0003975938111062671,0
2015-07-15,0.009632860013032207,0
2015-07-16,0.013325966023290947,0
2015-07-17,0.008637466123892601,0
2015-07-20,0.018901567052207913,0
2015-07-21,-0.009994903971429214,0
2015-07-22,-0.04229447325020341,0
2015-07-23,-0.00047906135566733177,0
2015-07-24,-0.005273222417029766,0
2015-07-27,-0.013895669451352122,0
2015-07-28,0.004968577804500551,0
2015-07-29,-0.0031610283569342146,0
2015-07-30,-0.0050407972107163745,0
2015-07-31,-0.008743880976368357,0
2015-08-03,-0.023578152424205245,1
2015-08-04,-0.0320837545641941,1
2015-08-05,0.006629493134304942,1
2015-08-06,0.002176019135788021,1
2015-08-07,0.0033877588332085207,1
2015-08-10,0.0363572737103246,1
2015-08-11,-0.0520379927831095,1
2015-08-12,0.015419738312042464,1
2015-08-13,-0.0007809137980316905,1
2015-08-14,0.007034232863667,1
2015-08-17,0.010348534684026633,1
2015-08-18,-0.00563340754182462,1
2015-08-19,-0.012789686363345654,1
2015-08-20,-0.02051999969005025,1
2015-08-21,-0.06116318316775693,1
2015-08-24,-0.024961926409328705,1
2015-08-25,0.006012250679914288,1
2015-08-26,0.05735522476956878,1
2015-08-27,0.029446497765591495,1
2015-08-28,0.0032766756226427773,1
2015-08-31,-0.004678327699002338,1
2015-09-01,-0.04469674650968736,1
2015-09-02,0.04288908282189552,1
2015-09-03,-0.017535959876705975,1
2015-09-04,-0.009966551562700876,1
2015-09-08,0.027820947357726444,1
2015-09-09,-0.019232543712370487,1
2015-09-10,0.021969917798411176,1
2015-09-11,0.014568918965991218,0
2015-09-14,0.009631603036995173,0
2015-09-15,0.008411936081239357,0
2015-09-16,0.0011178655053420972,0
2015-09-17,-0.021389837448521853,0
2015-09-18,-0.004125938308434551,0
2015-09-21,0.015513908360876849,0
2015-09-22,-0.015710743161763907,0
2015-09-23,0.008113006834648884,0
2015-09-24,0.005948124355199758,0
2015-09-25,-0.0025216605452416108,0
2015-09-28,-0.01978899668655487,0
2015-09-29,-0.030060647874342816,0
2015-09-30,0.011370049748053335,0
2015-10-01,-0.006527646793757391,0
2015-10-02,0.007300622416071656,0
2015-10-05,0.003623893258892563,0
2015-10-06,0.004783943369560006,0
2015-10-07,-0.004761166219990454,0
2015-10-08,-0.01155467778121444,0
2015-10-09,0.02392703607340274,0
2015-10-12,-0.0046378216757339,0
2015-10-13,0.001702738992068964,0
2015-10-14,-0.014133863540493286,0
2015-10-15,0.014971454852213073,0
2015-10-16,-0.0073308072287392445,0
2015-10-19,0.006214173948410062,0
2015-10-20,0.018258021113735312,0
2015-10-21,-8.773184314536664e-05,0
2015-10-22,0.015295404335661233,0
2015-10-23,0.030995532437665396,1
2015-10-26,-0.03191136094199665,1
2015-10-27,-0.00633216841833395,1
2015-10-28,0.04120465721677968,1
2015-10-29,0.010564240486444332,0
2015-10-30,-0.008545692877697353,0
2015-11-02,0.014058569001756949,0
2015-11-03,0.011470605889517316,0
2015-11-04,-0.004650478706604733,0
2015-11-05,-0.004609733445108066,0
2015-11-06,0.0011578227927264706,0
2015-11-09,-0.004047553641656876,0
2015-11-10,-0.03151717354727268,0
2015-11-11,-0.005651944797495978,0
2015-11-12,-0.003358894862667605,0
2015-11-13,-0.029208335773824645,0
2015-11-16,0.016378888800285374,0
2015-11-17,-0.004291589451339561,0
2015-11-18,0.031664986421008345,0
2015-11-19,0.012703583014948228,0
2015-11-20,0.004377832198586118,0
2015-11-23,-0.01299237571125722,0
2015-11-24,0.009596277101248551,0
2015-11-25,-0.007149538669955047,0
2015-11-27,-0.0018641074677931968,0
2015-11-30,0.004159212344365004,0
2015-12-01,-0.008115230037009868,0
2015-12-02,-0.009033236288343849,0
2015-12-03,-0.00928805013089018,0
2015-12-04,0.03324662211012219,0
2015-12-07,-0.006301007309154283,0
2015-12-08,-0.0004226355150590555,0
2015-12-09,-0.02207561962475546,0
2015-12-10,0.0047568970365476915,0
2015-12-11,-0.02573810486005046,0
2015-12-14,-0.006184712679975224,0
2015-12-15,-0.01769238739409884,0
2015-12-16,0.00769335206296895,0
2015-12-17,-0.021196362382134515,0
2015-12-18,-0.027069299565850136,0
2015-12-21,0.01226061445587523,0
2015-12-22,-0.000931585879485608,0
2015-12-23,0.012869543533119199,0
2015-12-24,-0.005340468483088889,0
2015-12-28,-0.011200316052782378,0
2015-12-29,0.017973805145059085,0
2015-12-30,-0.013058297455793788,0
2015-12-31,-0.01919500533441776,0
2016-01-04,0.0008546825322079954,0
2016-01-05,-0.02505903865385295,1
2016-01-06,-0.019570010730518672,1
2016-01-07,-0.04220438696340323,1
2016-01-08,0.005287725206526206,1
2016-01-11,0.016192364297689776,1
2016-01-12,0.014513165274659734,1
2016-01-13,-0.02571012843481324,1
2016-01-14,0.02187076090865281,1
2016-01-15,-0.024015075755825843,1
2016-01-19,-0.004838886644514484,1
2016-01-20,0.0013449829155780524,1
2016-01-21,-0.005062734971822858,1
2016-01-22,0.0531674272674163,1
2016-01-25,-0.019522773499779045,1
2016-01-26,0.0055307270403990305,1
2016-01-27,-0.06570633033060247,1
2016-01-28,0.007171556006194013,1
2016-01-29,0.034541306599410904,1
2016-02-01,-0.009348331713663116,1
2016-02-02,-0.0202218121568557,1
2016-02-03,0.01979234611747427,1
2016-02-04,0.00803490120465189,1
2016-02-05,-0.026707932769596487,1
2016-02-08,0.010529706515878479,0
2016-02-09,-0.00021073892658507454,0
2016-02-10,-0.00757979392963426,0
2016-02-11,-0.006046341673498268,0
2016-02-12,0.003094937615028437,0
2016-02-16,0.028194727544989417,0
2016-02-17,0.015314601145585582,0
2016-02-18,-0.01895644626256976,0
2016-02-19,-0.002285668079603953,0
2016-02-22,0.008746484544951194,0
2016-02-23,-0.02260507586924465,0
2016-02-24,0.014890345926686033,0
2016-02-25,0.006867897218492347,0
2016-02-26,0.0015501322355575553,0
2016-02-29,-0.0022698176443648466,0
2016-03-01,0.03971450456495895,0
2016-03-02,0.0021884172666983837,0
2016-03-03,0.007444044105610947,0
2016-03-04,0.014876794403595683,0
2016-03-07,-0.011066827408835467,0
2016-03-08,-0.008245841309657442,0
2016-03-09,0.0008908197147130537,0
2016-03-10,0.0004944316587882636,0
2016-03-11,0.010774247290735284,0
2016-03-14,0.002542414677451088,0
2016-03-15,0.02009366598532525,0
2016-03-16,0.013291213358921583,0
2016-03-17,-0.0016044303122233483,0
2016-03-18,0.0011343683908622282,0
2016-03-21,-9.443681454945896e-05,0
2016-03-22,0.007648040909764786,0
2016-03-23,-0.005528586839266492,0
2016-03-24,-0.004334230952003804,0
2016-03-28,-0.00454265740406945,0
2016-03-29,0.023671567804462335,0
2016-03-30,0.01745933128234345,0
2016-03-31,-0.005202753401472804,0
2016-04-01,0.009175284104953496,0
2016-04-04,0.010273578976457198,0
2016-04-05,-0.011788967452083465,0
2016-04-06,0.010472219343189648,0
2016-04-07,-0.021809296828653846,0
2016-04-08,0.0011054996730741617,0
2016-04-11,0.0033131461095190495,0
2016-04-12,0.013025318707272415,0
2016-04-13,0.014487219601434065,0
2016-04-14,0.0005355201481389571,0
2016-04-15,-0.020071182009015254,0
2016-04-18,-0.02157490790302008,0
2016-04-19,-0.005303282934770559,0
2016-04-20,0.0020576631579227733,0
2016-04-21,-0.01082788124693601,0
2016-04-22,-0.0027368200456144853,0
2016-04-25,-0.005677327849178959,0
2016-04-26,-0.006947156431049262,0
2016-04-27,-0.06257798001150128,1
2016-04-28,-0.030566241665543115,1
2016-04-29,-0.011494308909939743,0
2016-05-02,-0.0010668943090451632,0
2016-05-03,0.016446266132153164,0
2016-05-04,-0.010401552196310115,0
2016-05-05,-0.0040586210558536395,0
2016-05-06,-0.005577035445447298,0
2016-05-09,0.0007547434354395754,0
2016-05-10,0.00678954892439676,0
2016-05-11,-0.009740651443850612,0
2016-05-12,-0.023457471034330712,0
2016-05-13,0.001992427591385848,0
2016-05-16,0.037118888172247066,0
2016-05-17,-0.004154085809219943,0
2016-05-18,0.011445249629802312,0
2016-05-19,-0.003807372335250192,0
2016-05-20,0.010828252009986716,0
2016-05-23,0.012707775476400007,0
2016-05-24,0.015244064891050124,0
2016-05-25,0.017568464561734887,0
2016-05-26,0.007930438913227977,0
2016-05-27,-0.0005972589326321831,0
2016-05-31,-0.004883415785118084,0
2016-06-01,-0.014019521594189621,0
2016-06-02,-0.007515673953260915,0
2016-06-03,0.0020467214026491654,0
2016-06-06,0.007250811120555367,0
2016-06-07,0.004055674848691515,0
2016-06-08,-0.0009091319418226274,0
2016-06-09,0.007176230879013312,0
2016-06-10,-0.00822895629444853,0
2016-06-13,-0.015076350123335414,0
2016-06-14,0.001232964342396503,0
2016-06-15,-0.0032834559835845933,0
2016-06-16,0.004220663110184875,0
2016-06-17,-0.022757609058439043,0
2016-06-20,-0.002412665226026234,0
2016-06-21,0.008517682224756573,0
2016-06-22,-0.003753867285595014,0
2016-06-23,0.005756201506837533,0
2016-06-24,-0.028095610937784454,0
2016-06-27,-0.014560970373550863,0
2016-06-28,0.016840316545665424,0
2016-06-29,0.008654572333006705,0
2016-06-30,0.012711958911354904,0
2016-07-01,0.0030337725460625187,0
2016-07-05,-0.009386060211550973,0
2016-07-06,0.005684943067452375,0
2016-07-07,0.004291970486285823,0
2016-07-08,0.007712908325254064,0
2016-07-11,0.0031032374777757443,0
2016-07-12,0.0045366453428827835,0
2016-07-13,-0.0056454537065592225,0
2016-07-14,0.019820297988844437,0
2016-07-15,-0.0001011473372498628,0
2016-07-18,0.01062974900320457,0
2016-07-19,0.000400792848429532,0
2016-07-20,0.0009013180542605248,0
2016-07-21,-0.005302155673938436,0
2016-07-22,-0.007744260916488832,0
2016-07-25,-0.013379453826636412,0
2016-07-26,-0.006883056700995982,0
2016-07-27,0.06496375725006254,1
2016-07-28,0.013501339324226258,0
2016-07-29,-0.0012460137728521614,0
2016-08-01,0.01765660645559053,0
2016-08-02,-0.014804349098583303,0
2016-08-03,0.012538362485717158,0
2016-08-04,0.006177531227250066,0
2016-08-05,0.01520752999964925,0
2016-08-08,0.008280405614625286,0
2016-08-09,0.004060040568200085,0
2016-08-10,-0.007443908167870106,0
2016-08-11,-0.0006481632872896714,0
2016-08-12,0.0023161612900717277,0
2016-08-15,0.012016852475698947,0
2016-08-16,-0.0009131810793070461,0
2016-08-17,-0.0014628354331789328,0
2016-08-18,-0.0012819227212642614,0
2016-08-19,0.002567136312896512,0
2016-08-22,-0.007772491796783743,0
2016-08-23,0.0031329218083675503,0
2016-08-24,-0.007532707820317341,0
2016-08-25,-0.004258351148897166,0
2016-08-26,-0.005856634584982312,0
2016-08-29,-0.0011219843901270066,0
2016-08-30,-0.007676555327053358,0
2016-08-31,0.0009435527190091442,0
2016-09-01,0.00593754111816347,0
2016-09-02,0.0093694348542821,0
2016-09-06,-0.00027838134016588967,0
2016-09-07,0.006128178107501325,0
2016-09-08,-0.02620918467548472,1
2016-09-09,-0.022649291502359614,1
2016-09-12,0.022398869489006712,1
2016-09-13,0.0238049640560829,1
2016-09-14,0.035386367287574494,1
2016-09-15,0.03399853521117535,1
2016-09-16,-0.0056241518635328225,0
2016-09-19,-0.011660237645990668,0
2016-09-20,-8.81606921396827e-05,0
2016-09-21,-0.00017597108601163924,0
2016-09-22,0.009422806192901367,0
2016-09-23,-0.01666372805721472,0
2016-09-26,0.0015084576477659706,0
2016-09-27,0.001860352740429727,0
2016-09-28,0.007604825363682677,0
2016-09-29,-0.015533499845034715,0
2016-09-30,0.007755629125680397,0
2016-10-03,-0.0046883216525897,0
2016-10-04,0.004265966356145068,0
2016-10-05,0.00044255128388415166,0
2016-10-06,0.007430220217778949,0
2016-10-07,0.001492609623300778,0
2016-10-10,0.017446983578516706,0
2016-10-11,0.002154386608103076,0
2016-10-12,0.00894248720682378,0
2016-10-13,-0.003068190235867907,0
2016-10-14,0.005556432849670889,0
2016-10-17,-0.0006799430642169257,0
2016-10-18,-0.0006806177758587051,0
2016-10-19,-0.0029794832383818193,0
2016-10-20,-0.0005121955978423243,0
2016-10-21,-0.003929862740173484,0
2016-10-24,0.00900550085143248,0
2016-10-25,0.005099799350304135,0
2016-10-26,-0.02249481753995075,0
2016-10-27,-0.009602803142032323,0
2016-10-28,-0.006638972704953505,0
2016-10-31,-0.0015826740197910638,0
2016-11-01,-0.018055524653878496,0
2016-11-02,0.0008970158700629671,0
2016-11-03,-0.010718799220448272,0
2016-11-04,-0.009013758051210852,0
2016-11-07,0.014425004008717934,0
2016-11-08,0.005887249556588037,0
2016-11-09,-0.001621086013735562,0
2016-11-10,-0.027867901498753733,0
2016-11-11,0.005937313790228327,0
2016-11-14,-0.025085200963565035,0
2016-11-15,0.013243698919591429,0
2016-11-16,0.026888424780936004,0
2016-11-17,-0.0003637208484955634,0
2016-11-18,0.001000427089505429,0
2016-11-21,0.015173716678716698,0
2016-11-22,0.0006262104015153369,0
2016-11-23,-0.005098317026655863,0
2016-11-25,0.005034730932363285,0
2016-11-28,-0.001967995137955314,0
2016-11-29,-0.000986271340066347,0
2016-11-30,-0.008433416441909536,0
2016-12-01,-0.009319460576142191,0
2016-12-02,0.0037448056348092784,0
2016-12-05,-0.0071883726453222385,0
2016-12-06,0.007698604819197596,0
2016-12-07,0.009822682663474414,0
2016-12-08,0.009817084271689591,0
2016-12-09,0.016321729611368685,0
2016-12-12,-0.005704356406191602,0
2016-12-13,0.016681569285942555,0
2016-12-14,0.0,0
2016-12-15,0.005469119342023321,0
2016-12-16,0.0012953500096828385,0
2016-12-19,0.005776943099149223,0
